#time    cd4 cd4i cd8    growth_f inflammatory_f virus_f
364.900000    192.000000 8.000000 1.000000    49411145.705688 38227.545007 0.100000
365.900000    192.000000 8.000000 1.000000    49411145.705688 38252.269031 0.100000
366.900000    192.000000 8.000000 1.000000    49411145.705689 38108.952822 0.100000
367.900000    192.000000 8.000000 1.000000    49411145.705689 38040.614588 0.100000
368.900000    192.000000 8.000000 1.000000    49411145.705689 38016.808814 0.100000
369.900000    192.000000 8.000000 1.000000    49411145.705690 38105.091493 0.100000
370.900000    192.000000 8.000000 1.000000    49411145.705690 38090.199107 0.100000
371.900000    192.000000 8.000000 1.000000    49411145.705690 37944.093307 0.100000
372.900000    192.000000 8.000000 1.000000    49411145.705691 37863.275243 0.100000
373.900000    192.000000 8.000000 1.000000    49411145.705691 37866.418114 0.100000
374.900000    192.000000 8.000000 1.000000    49411145.705691 37932.477414 0.100000
375.900000    192.000000 8.000000 1.000000    49411145.705691 37800.423419 0.100000
376.900000    192.000000 8.000000 1.000000    49411145.705691 37743.277821 0.100000
377.900000    192.000000 8.000000 1.000000    49411145.705692 37860.816686 0.100000
378.900000    192.000000 8.000000 1.000000    49411145.705692 37956.526182 0.100000
379.900000    192.000000 8.000000 1.000000    49411145.705692 37918.568577 0.100000
380.900000    192.000000 8.000000 1.000000    49411145.705692 37915.569142 0.100000
381.900000    192.000000 8.000000 1.000000    49411145.705692 37825.842147 0.100000
382.900000    192.000000 8.000000 1.000000    49411145.705692 37921.677223 0.100000
383.900000    192.000000 8.000000 1.000000    49411145.705692 37970.219632 0.100000
384.900000    192.000000 8.000000 1.000000    49411145.705693 37963.251382 0.100000
385.900000    192.000000 8.000000 1.000000    49411145.705693 37934.355456 0.100000
386.900000    192.000000 8.000000 1.000000    49411145.705693 37861.000260 0.100000
387.900000    192.000000 8.000000 1.000000    49411145.705693 37879.172862 0.100000
388.900000    192.000000 8.000000 1.000000    49411145.705693 37898.332080 0.100000
389.900000    192.000000 8.000000 1.000000    49411145.705693 37811.829544 0.100000
390.900000    192.000000 8.000000 1.000000    49411145.705693 37789.093123 0.100000
391.900000    192.000000 8.000000 1.000000    49411145.705693 37618.096592 0.100000
392.900000    192.000000 8.000000 1.000000    49411145.705693 37525.944177 0.100000
393.900000    192.000000 8.000000 1.000000    49411145.705693 37490.180692 0.100000
394.900000    192.000000 8.000000 1.000000    49411145.705693 37471.356176 0.100000
395.900000    192.000000 8.000000 1.000000    49411145.705693 37369.389347 0.100000
396.900000    192.000000 8.000000 1.000000    49411145.705694 37379.551508 0.100000
397.900000    192.000000 8.000000 1.000000    49411145.705694 37432.142621 0.100000
398.900000    192.000000 8.000000 1.000000    49411145.705694 37425.351053 0.100000
399.900000    192.000000 8.000000 1.000000    49411145.705694 37310.530595 0.100000
400.900000    192.000000 8.000000 1.000000    49411145.705694 37296.136133 0.100000
401.900000    192.000000 8.000000 1.000000    49411145.705694 37167.021407 0.100000
402.900000    192.000000 8.000000 1.000000    49411145.705694 37196.241588 0.100000
403.900000    192.000000 8.000000 1.000000    49411145.705694 37209.636321 0.100000
404.900000    192.000000 8.000000 1.000000    49411145.705694 37151.602582 0.100000
405.900000    192.000000 8.000000 1.000000    49411145.705694 37091.422268 0.100000
406.900000    192.000000 8.000000 1.000000    49411145.705694 37136.840031 0.100000
407.900000    192.000000 8.000000 1.000000    49411145.705694 37124.596601 0.100000
408.900000    192.000000 8.000000 1.000000    49411145.705694 37143.128753 0.100000
409.900000    192.000000 8.000000 1.000000    49411145.705694 37072.108547 0.100000
410.900000    192.000000 8.000000 1.000000    49411145.705694 37182.222085 0.100000
411.900000    192.000000 8.000000 1.000000    49411145.705694 37313.415711 0.100000
412.900000    192.000000 8.000000 1.000000    49411145.705694 37316.207821 0.100000
413.900000    192.000000 8.000000 1.000000    49411145.705694 37324.563764 0.100000
414.900000    192.000000 8.000000 1.000000    49411145.705694 37366.948210 0.100000
415.900000    192.000000 8.000000 1.000000    49411145.705694 37334.420965 0.100000
416.900000    192.000000 8.000000 1.000000    49411145.705694 37268.100102 0.100000
417.900000    192.000000 8.000000 1.000000    49411145.705694 37447.589769 0.100000
418.900000    192.000000 8.000000 1.000000    49411145.705694 37576.211822 0.100000
419.900000    192.000000 8.000000 1.000000    49411145.705694 37607.678626 0.100000
420.900000    192.000000 8.000000 1.000000    49411145.705694 37818.753971 0.100000
421.900000    192.000000 8.000000 1.000000    49411145.705694 37791.658608 0.100000
422.900000    192.000000 8.000000 1.000000    49411145.705694 37823.753103 0.100000
423.900000    192.000000 8.000000 1.000000    49411145.705694 37809.436288 0.100000
424.900000    192.000000 8.000000 1.000000    49411145.705694 37813.221830 0.100000
425.900000    192.000000 8.000000 1.000000    49411145.705694 37822.951198 0.100000
426.900000    192.000000 8.000000 1.000000    49411145.705694 37882.477774 0.100000
427.900000    192.000000 8.000000 1.000000    49411145.705694 37952.403723 0.100000
428.900000    192.000000 8.000000 1.000000    49411145.705694 37931.118108 0.100000
429.900000    192.000000 8.000000 1.000000    49411145.705694 37895.767268 0.100000
430.900000    192.000000 8.000000 1.000000    49411145.705694 37938.199002 0.100000
431.900000    192.000000 8.000000 1.000000    49411145.705694 37933.789646 0.100000
432.900000    192.000000 8.000000 1.000000    49411145.705694 37966.839680 0.100000
433.900000    193.000000 8.000000 1.000000    49411145.705694 37946.027508 0.100000
434.900000    196.000000 8.000000 1.000000    49411145.705694 37814.363496 0.100000
435.900000    196.000000 8.000000 1.000000    49411145.705694 37779.702398 0.100000
436.900000    198.000000 8.000000 1.000000    49411145.705694 37852.942238 0.100000
437.900000    199.000000 8.000000 1.000000    49411145.705694 37942.551225 0.100000
438.900000    199.000000 8.000000 1.000000    49411145.705694 38253.442558 0.100000
439.900000    201.000000 8.000000 1.000000    49411145.705694 38104.433720 0.100000
440.900000    201.000000 8.000000 1.000000    49411145.705694 38101.217315 0.100000
441.900000    202.000000 8.000000 1.000000    49411145.705694 38257.428068 0.100000
442.900000    202.000000 8.000000 1.000000    49411145.705694 38228.802175 0.100000
443.900000    202.000000 8.000000 1.000000    49411145.705694 38245.788333 0.100000
444.900000    202.000000 8.000000 1.000000    49411145.705694 38172.187200 0.100000
445.900000    203.000000 8.000000 1.000000    49411145.705694 38258.942636 0.100000
446.900000    204.000000 8.000000 1.000000    49411145.705694 38295.594638 0.100000
447.900000    204.000000 8.000000 1.000000    49411145.705694 38347.496486 0.100000
448.900000    205.000000 8.000000 1.000000    49411145.705694 38390.934003 0.100000
449.900000    205.000000 8.000000 1.000000    49411145.705694 38409.238790 0.100000
450.900000    209.000000 8.000000 1.000000    49411145.705694 38376.145699 0.100000
451.900000    210.000000 8.000000 1.000000    49411145.705694 38456.759177 0.100000
452.900000    211.000000 8.000000 1.000000    49411145.705694 38300.693531 0.100000
453.900000    212.000000 8.000000 1.000000    49411145.705694 38143.866787 0.100000
454.900000    214.000000 8.000000 1.000000    49411145.705694 37891.903064 0.100000
455.900000    214.000000 8.000000 1.000000    49411145.705694 37821.712024 0.100000
456.900000    214.000000 8.000000 1.000000    49411145.705694 37752.257705 0.100000
457.900000    214.000000 8.000000 1.000000    49411145.705694 37716.925913 0.100000
458.900000    216.000000 8.000000 1.000000    49411145.705694 37822.424390 0.100000
459.900000    217.000000 8.000000 1.000000    49411145.705694 37890.091822 0.100000
460.900000    217.000000 8.000000 1.000000    49411145.705694 37833.793625 0.100000
461.900000    217.000000 8.000000 1.000000    49411145.705694 37874.500793 0.100000
462.900000    218.000000 8.000000 1.000000    49411145.705694 37921.531580 0.100000
463.900000    218.000000 8.000000 1.000000    49411145.705694 37892.080537 0.100000
464.900000    218.000000 8.000000 1.000000    49411145.705694 37898.025009 0.100000
465.900000    218.000000 8.000000 1.000000    49411145.705694 37933.943019 0.100000
466.900000    219.000000 8.000000 1.000000    49411145.705694 37876.624826 0.100000
467.900000    219.000000 8.000000 1.000000    49411145.705694 38028.809278 0.100000
468.900000    219.000000 8.000000 1.000000    49411145.705694 38108.310762 0.100000
469.900000    219.000000 8.000000 1.000000    49411145.705694 38135.639379 0.100000
470.900000    219.000000 8.000000 1.000000    49411145.705694 38187.248282 0.100000
471.900000    219.000000 8.000000 1.000000    49411145.705694 38309.815218 0.100000
472.900000    219.000000 8.000000 1.000000    49411145.705694 38270.537972 0.100000
473.900000    219.000000 8.000000 2.000000    49411145.705694 38160.921578 0.100000
474.900000    219.000000 8.000000 2.000000    49411145.705694 38254.156791 0.100000
475.900000    219.000000 8.000000 2.000000    49411145.705694 38311.973080 0.100000
476.900000    222.000000 8.000000 2.000000    49411145.705694 38296.535204 0.100000
477.900000    223.000000 8.000000 2.000000    49411145.705694 38401.255659 0.100000
478.900000    224.000000 8.000000 2.000000    49411145.705694 38420.591747 0.100000
479.900000    224.000000 8.000000 2.000000    49411145.705694 38440.873876 0.100000
480.900000    224.000000 8.000000 2.000000    49411145.705694 38494.772320 0.100000
481.900000    226.000000 8.000000 2.000000    49411145.705694 38383.549281 0.100000
482.900000    226.000000 8.000000 2.000000    49411145.705694 38428.040943 0.100000
483.900000    227.000000 8.000000 2.000000    49411145.705694 38329.243307 0.100000
484.900000    227.000000 8.000000 2.000000    49411145.705694 38242.496340 0.100000
485.900000    227.000000 8.000000 2.000000    49411145.705694 38100.843471 0.100000
486.900000    229.000000 8.000000 2.000000    49411145.705694 37939.635882 0.100000
487.900000    229.000000 8.000000 2.000000    49411145.705694 38022.757751 0.100000
488.900000    230.000000 8.000000 2.000000    49411145.705694 37953.306078 0.100000
489.900000    231.000000 8.000000 2.000000    49411145.705694 37950.168630 0.100000
490.900000    232.000000 8.000000 2.000000    49411145.705694 37892.840831 0.100000
491.900000    232.000000 8.000000 2.000000    49411145.705694 38036.232015 0.100000
492.900000    232.000000 8.000000 2.000000    49411145.705694 38015.690450 0.100000
493.900000    232.000000 8.000000 2.000000    49411145.705694 38013.142186 0.100000
494.900000    232.000000 8.000000 2.000000    49411145.705694 38118.322654 0.100000
495.900000    232.000000 8.000000 2.000000    49411145.705694 38076.200590 0.100000
496.900000    233.000000 8.000000 2.000000    49411145.705694 38132.254666 0.100000
497.900000    234.000000 8.000000 2.000000    49411145.705694 38258.169653 0.100000
498.900000    234.000000 8.000000 2.000000    49411145.705694 38129.577903 0.100000
499.900000    234.000000 8.000000 2.000000    49411145.705694 38068.794596 0.100000
500.900000    237.000000 8.000000 2.000000    49411145.705694 37960.974378 0.100000
501.900000    238.000000 8.000000 2.000000    49411145.705694 37956.654331 0.100000
502.900000    239.000000 8.000000 2.000000    49411145.705694 37950.696234 0.100000
503.900000    239.000000 8.000000 2.000000    49411145.705694 37888.226412 0.100000
504.900000    240.000000 8.000000 2.000000    49411145.705694 37738.481375 0.100000
505.900000    242.000000 8.000000 2.000000    49411145.705694 37763.073158 0.100000
506.900000    242.000000 8.000000 2.000000    49411145.705694 37717.099269 0.100000
507.900000    242.000000 8.000000 2.000000    49411145.705694 37620.989082 0.100000
508.900000    243.000000 8.000000 2.000000    49411145.705694 37547.704237 0.100000
509.900000    244.000000 8.000000 2.000000    49411145.705694 37486.032547 0.100000
510.900000    244.000000 8.000000 2.000000    49411145.705694 37453.187481 0.100000
511.900000    245.000000 8.000000 2.000000    49411145.705694 37532.949970 0.100000
512.900000    247.000000 8.000000 2.000000    49411145.705694 37593.556912 0.100000
513.900000    247.000000 8.000000 2.000000    49411145.705694 37668.475822 0.100000
514.900000    247.000000 8.000000 2.000000    49411145.705694 37635.374473 0.100000
515.900000    247.000000 8.000000 2.000000    49411145.705694 37468.070437 0.100000
516.900000    247.000000 8.000000 2.000000    49411145.705694 37371.824889 0.100000
517.900000    248.000000 8.000000 2.000000    49411145.705694 37351.162835 0.100000
518.900000    248.000000 8.000000 2.000000    49411145.705694 37394.675919 0.100000
519.900000    248.000000 8.000000 2.000000    49411145.705694 37436.578779 0.100000
520.900000    248.000000 8.000000 2.000000    49411145.705694 37360.461247 0.100000
521.900000    248.000000 8.000000 2.000000    49411145.705694 37332.008397 0.100000
522.900000    248.000000 8.000000 2.000000    49411145.705694 37429.313537 0.100000
523.900000    249.000000 8.000000 2.000000    49411145.705694 37358.038563 0.100000
524.900000    251.000000 8.000000 2.000000    49411145.705694 37430.737348 0.100000
525.900000    251.000000 8.000000 2.000000    49411145.705694 37516.537854 0.100000
526.900000    252.000000 8.000000 2.000000    49411145.705694 37479.621661 0.100000
527.900000    252.000000 8.000000 2.000000    49411145.705694 37364.459180 0.100000
528.900000    253.000000 8.000000 2.000000    49411145.705694 37343.344960 0.100000
529.900000    255.000000 8.000000 2.000000    49411145.705694 37344.746450 0.100000
530.900000    255.000000 8.000000 2.000000    49411145.705694 37366.820874 0.100000
531.900000    256.000000 8.000000 2.000000    49411145.705694 37391.848782 0.100000
532.900000    256.000000 8.000000 2.000000    49411145.705694 37368.302300 0.100000
533.900000    256.000000 8.000000 2.000000    49411145.705694 37468.934110 0.100000
534.900000    256.000000 8.000000 2.000000    49411145.705694 37523.115764 0.100000
535.900000    256.000000 8.000000 2.000000    49411145.705694 37812.907596 0.100000
